Tr,a,i,j,k,t,e 
0,5,1,1,1,2,2 
0,5,1,1,1,2,3 
0,5,1,1,1,2,4 
0,5,1,1,1,2,5 
0,5,1,1,1,2,6 
0,5,1,1,1,2,7 
0,5,1,1,1,2,8 
0,5,1,1,1,2,9 
0,5,1,1,1,2,10 
0,5,1,1,1,2,11 
14462,5,1,1,1,2,12 
0,5,1,1,1,2,13 
0,5,1,1,1,2,14 
0,5,1,1,1,2,15 
41083,6,1,1,1,2,1 
0,6,1,1,1,2,2 
0,6,1,1,1,2,3 
0,6,1,1,1,2,4 
0,6,1,1,1,2,5 
0,6,1,1,1,2,6 
0,6,1,1,1,2,7 
0,6,1,1,1,2,8 
0,6,1,1,1,2,9 
0,6,1,1,1,2,10 
0,6,1,1,1,2,11 
0,6,1,1,1,2,12 
0,6,1,1,1,2,13 
0,6,1,1,1,2,14 
0,6,1,1,1,2,15 
0,7,1,1,1,2,1 
0,7,1,1,1,2,2 
0,7,1,1,1,2,3 
0,7,1,1,1,2,4 
0,7,1,1,1,2,5 
0,7,1,1,1,2,6 
0,7,1,1,1,2,7 
0,7,1,1,1,2,8 
0,7,1,1,1,2,9 
0,7,1,1,1,2,10 
0,7,1,1,1,2,11 
16120,7,1,1,1,2,12 
0,7,1,1,1,2,13 
0,7,1,1,1,2,14 
0,7,1,1,1,2,15 
11191,8,1,1,1,2,1 
0,8,1,1,1,2,2 
0,8,1,1,1,2,3 
0,8,1,1,1,2,4 
0,8,1,1,1,2,5 
0,8,1,1,1,2,6 
0,8,1,1,1,2,7 
0,8,1,1,1,2,8 
0,8,1,1,1,2,9 
0,8,1,1,1,2,10 
0,8,1,1,1,2,11 
0,8,1,1,1,2,12 
0,8,1,1,1,2,13 
0,8,1,1,1,2,14 
0,8,1,1,1,2,15 
0,9,1,1,1,2,1 
0,9,1,1,1,2,2 
0,9,1,1,1,2,3 
0,9,1,1,1,2,4 
0,9,1,1,1,2,5 
0,9,1,1,1,2,6 
0,9,1,1,1,2,7 
0,9,1,1,1,2,8 
0,9,1,1,1,2,9 
0,9,1,1,1,2,10 
0,9,1,1,1,2,11 
11293,9,1,1,1,2,12 
0,9,1,1,1,2,13 
0,9,1,1,1,2,14 
0,9,1,1,1,2,15 
11514,10,1,1,1,2,1 
0,10,1,1,1,2,2 
0,10,1,1,1,2,3 
0,10,1,1,1,2,4 
0,10,1,1,1,2,5 
0,10,1,1,1,2,6 
0,10,1,1,1,2,7 
0,10,1,1,1,2,8 
0,10,1,1,1,2,9 
0,10,1,1,1,2,10 
0,10,1,1,1,2,11 
0,10,1,1,1,2,12 
0,10,1,1,1,2,13 
0,10,1,1,1,2,14 
0,10,1,1,1,2,15 
0,1,2,1,1,10,1 
0,1,2,1,1,10,2 
0,1,2,1,1,10,3 
0,1,2,1,1,10,4 
0,1,2,1,1,10,5 
0,1,2,1,1,10,6 
0,1,2,1,1,10,7 
0,1,2,1,1,10,8 
0,1,2,1,1,10,9 
0,1,2,1,1,10,10 
0,1,2,1,1,10,11 
0,1,2,1,1,10,12 
0,1,2,1,1,10,13 
276,1,2,1,1,10,14 
0,1,2,1,1,10,15 
0,2,2,1,1,10,1 
0,2,2,1,1,10,2 
0,2,2,1,1,10,3 
0,2,2,1,1,10,4 
0,2,2,1,1,10,5 
0,2,2,1,1,10,6 
0,2,2,1,1,10,7 
0,2,2,1,1,10,8 
0,2,2,1,1,10,9 
0,2,2,1,1,10,10 
0,2,2,1,1,10,11 
0,2,2,1,1,10,12 
0,2,2,1,1,10,13 
1105,2,2,1,1,10,14 
0,2,2,1,1,10,15 
0,3,2,1,1,10,1 
0,3,2,1,1,10,2 
0,3,2,1,1,10,3 
0,3,2,1,1,10,4 
0,3,2,1,1,10,5 
0,3,2,1,1,10,6 
0,3,2,1,1,10,7 
0,3,2,1,1,10,8 
0,3,2,1,1,10,9 
0,3,2,1,1,10,10 
0,3,2,1,1,10,11 
0,3,2,1,1,10,12 
0,3,2,1,1,10,13 
4514,3,2,1,1,10,14 
0,3,2,1,1,10,15 
0,4,2,1,1,10,1 
0,4,2,1,1,10,2 
0,4,2,1,1,10,3 
